,City,District,Ward,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,The Unicorn Pub,21.0433230836502,105.84709364309568,Cocktail Bar
1,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Hải Sản Hương Lan,21.04813912167295,105.84451114635722,Seafood Restaurant
2,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Bookworm,21.045215498239333,105.84248755388809,Bookstore
3,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,HOME Hanoi Restaurant,21.045462327481708,105.84249427612959,Vietnamese Restaurant
4,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Café Giảng 1946,21.04152249501332,105.84905783454765,Coffee Shop
5,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Omaori Spa,21.040658287247922,105.84405188380319,Spa
6,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Bún Chả Tuyết,21.041331753364137,105.84734435212252,Noodle House
7,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Standing Bar,21.046964309681563,105.84020066174105,Beer Bar
8,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Phở Cuốn Hương Mai,21.046019546888846,105.84106476352653,Vietnamese Restaurant
9,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Caramen Dương Hoa,21.041907,105.847333,Dessert Shop
10,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Kafeville,21.041059348830107,105.84791874653394,Coffee Shop
11,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Manzi,21.041347805943904,105.84558019887926,Coffee Shop
12,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Caramen 29 Hàng Than,21.041756071838755,105.84718532964246,Dessert Shop
13,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Aummee,21.04360821686739,105.84257551956131,Vegetarian / Vegan Restaurant
14,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Chả Cá Lã Vọng,21.04327884957227,105.8434498039648,Vietnamese Restaurant
15,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Minci,21.04192039479822,105.84706884727649,Dessert Shop
16,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Cơm Việt,21.04447127463355,105.84347573672193,Vietnamese Restaurant
17,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Bánh Cuốn Bà Xuân,21.04211950004023,105.84776158917822,Vietnamese Restaurant
18,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Phở Cuốn Hưng Bền,21.04595990763842,105.84090842364597,Vietnamese Restaurant
19,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Hanoi 3B Homestay,21.04057989597898,105.8475861954928,Boarding House
20,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Quán Minh Anh 08 Nguyễn Biểu,21.042451720709813,105.84010120216179,Hotpot Restaurant
21,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Serein CF 16 Trần Nhật Duật,21.040032,105.850493,Tibetan Restaurant
22,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Central Backpackers - Old Quater,21.03766432026957,105.85195942348892,Hostel
23,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Hạnh - Ngan Dé,21.04283,105.842674,Noodle House
24,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Thiên Thái Hotel,21.042191471107582,105.84585504797819,Hotel
25,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Nhà Thờ Cửa Bắc,21.041111868529953,105.84056606623298,Church
26,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Hanoi Moment II,21.03762064947246,105.84705514853958,Hotel
27,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Cộng Càphê,21.04891656748375,105.83980649295081,Coffee Shop
28,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Hanoi Cooking Centre,21.045221506605575,105.84248673886151,Café
29,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Phở Cuốn 31,21.045985983340852,105.84094964771354,Vietnamese Restaurant
30,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Foodshop 45,21.04783019710617,105.84141106545307,Indian Restaurant
31,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Bún Ốc Cô Thêm,21.03745807107958,105.84769063195608,Noodle House
32,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Reng Reng Cafe,21.0384892379787,105.84511101884665,Café
33,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Moonview Hotel,21.040951953388962,105.84754417464653,Motel
34,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,5 spice Restaurant,21.04158416393513,105.84821198279029,Vietnamese Restaurant
35,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,A La Folie,21.04853783950221,105.84033250808716,French Restaurant
36,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Đài Loan Trà Quán,21.03981426679356,105.84639197531018,Tea Room
37,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Cháo sườn Chợ Đồng Xuân,21.038046345037724,105.8488309250143,Vietnamese Restaurant
38,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Tổ Chim Xanh - Bluebirds’ Nest,21.042036,105.841699,Coffee Shop
39,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Ding Tea,21.037228071468345,105.84712985503303,Bubble Tea Shop
40,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Bún Ốc Cô Béo,21.041857,105.847106,Noodle House
41,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Zaynab Restaurant,21.037909131937642,105.84786415100098,Halal Restaurant
42,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Hero Bar,21.047873065707318,105.84250232863174,Bar
43,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Softwater,21.05130430210084,105.84554880212886,French Restaurant
44,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Chợ Châu Long,21.044292279445216,105.8421778678894,Market
45,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Hanoi Old Town Hotel,21.036901070523967,105.84977972602954,Hotel
46,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Hương Sen 78 Yên Phụ,21.042108559525623,105.84857322684172,Massage Studio
47,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Phở Gà Châm,21.042429227481566,105.84408158700344,Noodle House
48,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,Chalcedony Hotel,21.041983191580897,105.84693807078034,Hotel
49,Hà Nội,Ba Đình,Phúc Xá,21.045740300000002,105.8486626,1946,21.04291894124423,105.84294903488808,Vietnamese Restaurant
50,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Standing Bar,21.046964309681563,105.84020066174105,Beer Bar
51,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Phở Cuốn Hương Mai,21.046019546888846,105.84106476352653,Vietnamese Restaurant
52,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Bookworm,21.045215498239333,105.84248755388809,Bookstore
53,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,HOME Hanoi Restaurant,21.045462327481708,105.84249427612959,Vietnamese Restaurant
54,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Phở Cuốn Hưng Bền,21.04595990763842,105.84090842364597,Vietnamese Restaurant
55,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Cộng Càphê,21.04891656748375,105.83980649295081,Coffee Shop
56,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Quán Minh Anh 08 Nguyễn Biểu,21.042451720709813,105.84010120216179,Hotpot Restaurant
57,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Sofitel Plaza Hotel,21.05011926210406,105.83984139102841,Hotel
58,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Pan Pacific Hanoi,21.05000497669951,105.83980844336521,Hotel
59,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Hải Sản Hương Lan,21.04813912167295,105.84451114635722,Seafood Restaurant
60,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Đền Quán Thánh,21.0430236603589,105.83639461653338,Temple
61,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Aummee,21.04360821686739,105.84257551956131,Vegetarian / Vegan Restaurant
62,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Phở Cuốn 31,21.045985983340852,105.84094964771354,Vietnamese Restaurant
63,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Chùa Trấn Quốc,21.047917660080216,105.83709977016838,Buddhist Temple
64,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Duy Trí Café,21.051501542055874,105.83867111708226,Coffee Shop
65,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Nhà Khách Trúc Bạch,21.04413068664756,105.83839114840464,Beer Garden
66,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Summit Lounge at Pan Pacific Hanoi,21.049771933012227,105.83985507488251,Hotel Bar
67,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Nhà Thờ Cửa Bắc,21.041111868529953,105.84056606623298,Church
68,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Foodshop 45,21.04783019710617,105.84141106545307,Indian Restaurant
69,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,The Unicorn Pub,21.0433230836502,105.84709364309568,Cocktail Bar
70,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Omaori Spa,21.040658287247922,105.84405188380319,Spa
71,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,A La Folie,21.04853783950221,105.84033250808716,French Restaurant
72,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Transquil Book & Coffee,21.041418,105.840109,Café
73,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Cơm Việt,21.04447127463355,105.84347573672193,Vietnamese Restaurant
74,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Chả Cá Lã Vọng,21.04327884957227,105.8434498039648,Vietnamese Restaurant
75,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Hanoi Cooking Centre,21.045221506605575,105.84248673886151,Café
76,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Kem Hồ Tây,21.04774358387752,105.83765929955173,Ice Cream Shop
77,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Hạnh - Ngan Dé,21.04283,105.842674,Noodle House
78,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Cafe Nhạc Xưa 46 Yên Phụ,21.051464890621144,105.8379706552101,Donut Shop
79,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Manzi,21.041347805943904,105.84558019887926,Coffee Shop
80,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Tổ Chim Xanh - Bluebirds’ Nest,21.042036,105.841699,Coffee Shop
81,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Chợ Châu Long,21.044292279445216,105.8421778678894,Market
82,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Hero Bar,21.047873065707318,105.84250232863174,Bar
83,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Công Viên Lý Tự Trọng,21.04319012153646,105.83546217820393,Park
84,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Bún Chả Tuyết,21.041331753364137,105.84734435212252,Noodle House
85,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Hương Sen 68 An Dương,21.052743674586054,105.84060523464768,Massage Studio
86,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Caramen Dương Hoa,21.041907,105.847333,Dessert Shop
87,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Kafeville,21.041059348830107,105.84791874653394,Coffee Shop
88,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Caramen 29 Hàng Than,21.041756071838755,105.84718532964246,Dessert Shop
89,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Highlands Coffee (Du thuyền hồ Trúc Bạch),21.04439562070651,105.83693236079638,Café
90,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Café Bách Thảo,21.041497004175476,105.83302781691123,Coffee Shop
91,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Minci,21.04192039479822,105.84706884727649,Dessert Shop
92,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Thiên Thái Hotel,21.042191471107582,105.84585504797819,Hotel
93,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Reng Reng Cafe,21.0384892379787,105.84511101884665,Café
94,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Hanoi 3B Homestay,21.04057989597898,105.8475861954928,Boarding House
95,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Bánh Cuốn Bà Xuân,21.04211950004023,105.84776158917822,Vietnamese Restaurant
96,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Nem Lụi Huế Ăn Là Like Ngõ Xưởng Phim,21.043065746153385,105.83437055635022,Satay Restaurant
97,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Cửa Hàng Ăn Uống Mậu Dịch Số 37,21.045578567245492,105.84047029620197,Vietnamese Restaurant
98,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,1946,21.04291894124423,105.84294903488808,Vietnamese Restaurant
99,Hà Nội,Ba Đình,Trúc Bạch,21.0460716,105.84019540000001,Softwater,21.05130430210084,105.84554880212886,French Restaurant
100,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Café Nhà Sàn,21.043892939399125,105.80714368655174,Art Gallery
101,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Pizza 4P,21.034181,105.812777,Pizza Place
102,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,喰龍,21.035948099744278,105.81052524061096,Japanese Restaurant
103,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Lẩu Mắm Bà Sáu 41 Văn Cao,21.040290146467125,105.81620739920375,Food Court
104,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Joma Bakery Café,21.034469080340674,105.81414266442768,Café
105,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Bánh Tráng Trảng Bàng,21.040950400912497,105.81618048916408,Vietnamese Restaurant
106,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Cup of Tea Cafe & Bistro,21.033083874758248,105.81037921420763,Tea Room
107,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Somerset West Lake Hanoi,21.044132890836625,105.81835579258707,Hotel
108,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Chợ Bưởi,21.048232076748857,105.80694877287807,Market
109,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Bún Ốc Gia Truyền Kim Mã Thượng,21.035929,105.812943,Noodle House
110,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Motown Gastropub,21.044364,105.819519,Gastropub
111,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Hải Sản Phố,21.033995,105.813706,Seafood Restaurant
112,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Riverside Hanoi Hotel,21.042636508393436,105.80518882636564,Hotel
113,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Hil Heo Shop,21.046384704531633,105.8053722727768,Mobile Phone Shop
114,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Bún chả kẹp que tre,21.045063388690796,105.80489418984844,Noodle House
115,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Cường Hói 264 Thụy Khuê,21.04490417235483,105.81677067117433,Beer Garden
116,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Hải Mã,21.037011832595745,105.80621498206737,Hotpot Restaurant
117,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Toản Săn,21.048858254216217,105.81430435180664,Vietnamese Restaurant
118,Hà Nội,Ba Đình,Vĩnh Phúc,21.042008499999998,105.81074869999999,Ngọc Hiếu,21.037278974088803,105.815086821784,BBQ Joint
119,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Pizza 4P,21.034181,105.812777,Pizza Place
120,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Pizza 4Ps Lotte Hanoi,21.032145,105.813378,Pizza Place
121,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,喰龍,21.035948099744278,105.81052524061096,Japanese Restaurant
122,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Cup of Tea Cafe & Bistro,21.033083874758248,105.81037921420763,Tea Room
123,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Lotte Hotel Hanoi,21.032241317359276,105.81281730819838,Hotel
124,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Joma Bakery Café,21.034469080340674,105.81414266442768,Café
125,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Sky Walk Lotte Centre,21.032131241243658,105.81242806215838,Scenic Lookout
126,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Lotte Mart Lotte Centre,21.0317111686393,105.81278962746791,Supermarket
127,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Cộng Càphê 03 Vạn Phúc,21.033510192226924,105.81579312871057,Café
128,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,割烹 㐂六(キロク),21.027993396449038,105.81013047765924,Japanese Restaurant
129,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,School Food,21.031546078400332,105.81251352102942,Korean Restaurant
130,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Café Cuối Ngõ,21.033249709408423,105.80259682224683,Coffee Shop
131,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Lotte Center Hanoi,21.031611230853656,105.81266166324775,Shopping Mall
132,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Café Nhà Sàn,21.043892939399125,105.80714368655174,Art Gallery
133,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Bornga - Original Korean Taste,21.031512195583762,105.81257492188176,Korean Restaurant
134,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Top of Hanoi,21.032201058911145,105.81271150388292,Roof Deck
135,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Chibo,21.029636718625042,105.8103425932575,Japanese Restaurant
136,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Carambola Cafe,21.03344507113377,105.8161238021204,Café
137,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Lẩu Mắm Bà Sáu 41 Văn Cao,21.040290146467125,105.81620739920375,Food Court
138,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Hue Restaurant,21.032958515330108,105.80850014843564,Vietnamese Restaurant
139,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Helio CF Số 2 Đào Tấn,21.031077,105.812964,Taco Place
140,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Hanoi Daewoo Hotel,21.030753741956847,105.81205129623413,Hotel
141,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Ofukuro-Tei おふくろ亭,21.028522694204103,105.80631494657338,Japanese Restaurant
142,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Bánh Tráng Trảng Bàng,21.040950400912497,105.81618048916408,Vietnamese Restaurant
143,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,iSushi Nguyễn Chí Thanh,21.02960388592764,105.81258056750072,Japanese Restaurant
144,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Mucas Cafe,21.028943403081293,105.81313204773326,Café
145,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Vuvuzela,21.035398311215754,105.80376824610266,Beer Bar
146,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Izakaya Yancha やんちゃ,21.029647018698558,105.8090502479489,Japanese Restaurant
147,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Ding Tea 15 Đào Tấn,21.032768557055913,105.80827304335251,Bubble Tea Shop
148,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Thu Huong Hanoi Lacquerware,21.038515527801025,105.80144956894893,Art Museum
149,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Bún Ốc Gia Truyền Kim Mã Thượng,21.035929,105.812943,Noodle House
150,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Cơm 123,21.030537040962255,105.81651426792864,Vietnamese Restaurant
151,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Artisee,21.03154697094545,105.81235483711059,Café
152,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Hải Sản Phố,21.033995,105.813706,Seafood Restaurant
153,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Lotte Department Store,21.03212106541667,105.81270826846762,Department Store
154,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Fivimart,21.035946259179138,105.8194637939554,Supermarket
155,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Brickhouse,21.037096026969845,105.801673938324,Cocktail Bar
156,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Nguyễn Sơn Bakery,21.029732293508772,105.80992698669432,Bakery
157,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,The Kafe,21.032600674992885,105.80840209495858,Café
158,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Angel-in-us Coffee,21.031616979635533,105.81223852838781,Café
159,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Starbucks Vincom Metropolis Liễu Giai,21.031408,105.81429,Café
160,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Vườn Thú Hà Nội (Hanoi Zoo) (Vườn Thú Hà Nội),21.028120466332783,105.80966815783803,Zoo
161,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Yuraku Sushihouse,21.033285774066385,105.8167911494505,Sushi Restaurant
162,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Sumo Sushi Bar,21.02971930905097,105.81252923865367,Sushi Restaurant
163,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Pharaoh's Upper,21.032279406007664,105.81296826052908,Hotel Bar
164,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Tim Ho Wan,21.032422005358946,105.81294464894776,Dim Sum Restaurant
165,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Hanayuki (Hoa Tuyết Quán) 15 Đào Tấn,21.032534498535515,105.80828523876359,Japanese Restaurant
166,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Grill 63,21.032381121412563,105.81285728725645,Steakhouse
167,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Candle Hotel Hanoi,21.03557075612641,105.81852505475274,Hotel
168,Hà Nội,Ba Đình,Cống Vị,21.0356697,105.8102348,Gardenista,21.030851244715148,105.81691256433767,Café
169,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Pizza 4P,21.034181,105.812777,Pizza Place
170,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Pizza 4Ps Lotte Hanoi,21.032145,105.813378,Pizza Place
171,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Joma Bakery Café,21.034469080340674,105.81414266442768,Café
172,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Cộng Càphê 03 Vạn Phúc,21.033510192226924,105.81579312871057,Café
173,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Lẩu Mắm Bà Sáu 41 Văn Cao,21.040290146467125,105.81620739920375,Food Court
174,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Lotte Hotel Hanoi,21.032241317359276,105.81281730819838,Hotel
175,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Bánh Tráng Trảng Bàng,21.040950400912497,105.81618048916408,Vietnamese Restaurant
176,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Carambola Cafe,21.03344507113377,105.8161238021204,Café
177,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Sky Walk Lotte Centre,21.032131241243658,105.81242806215838,Scenic Lookout
178,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,喰龍,21.035948099744278,105.81052524061096,Japanese Restaurant
179,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Lotte Mart Lotte Centre,21.0317111686393,105.81278962746791,Supermarket
180,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Cup of Tea Cafe & Bistro,21.033083874758248,105.81037921420763,Tea Room
181,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,School Food,21.031546078400332,105.81251352102942,Korean Restaurant
182,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Lotte Center Hanoi,21.031611230853656,105.81266166324775,Shopping Mall
183,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Bornga - Original Korean Taste,21.031512195583762,105.81257492188176,Korean Restaurant
184,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Fivimart,21.035946259179138,105.8194637939554,Supermarket
185,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Bánh Xèo - Nem Lụi Đà Nẵng,21.034936934481596,105.82550954941517,Vietnamese Restaurant
186,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Top of Hanoi,21.032201058911145,105.81271150388292,Roof Deck
187,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Somerset West Lake Hanoi,21.044132890836625,105.81835579258707,Hotel
188,Hà Nội,Ba Đình,Liễu Giai,21.0374681,105.81760179999999,Cơm Chay Hà Thành,21.032317944038727,105.82537885516243,Vegetarian / Vegan Restaurant
